date,sales,covers,outside,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month,closed,sales_per_cover
2017-01-30,13181.96,185.0,0,31.32,0.45,0.0,05:01AM,0.0,none,1013.03,clear-night,31.32,0,1,0,71.25383783783784
2017-01-31,14939.51,173.0,0,30.54,0.87,0.0004,03:00PM,0.0,none,1010.17,cloudy,30.54,1,1,0,86.35554913294798
2017-02-01,13323.7,202.0,0,40.94,0.67,0.005,12:00PM,0.0,rain,1016.13,cloudy,40.94,2,2,0,65.95891089108912
2017-02-02,17747.129999999994,185.0,0,32.54,0.54,0.0,05:01AM,0.0,none,1020.98,partly-cloudy-night,35.82,3,2,0,95.9304324324324
2017-02-03,17399.43,210.0,0,24.2,0.45,0.0,05:01AM,0.0,none,1021.07,cloudy,30.46,4,2,0,82.85442857142857
2017-02-04,17545.949999999993,218.0,0,27.19,0.41,0.0,05:01AM,0.0,none,1026.31,clear-night,31.03,5,2,0,80.4860091743119
2017-02-05,0.0,0.0,0,36.32,0.48,0.0,05:01AM,0.0,none,1012.53,partly-cloudy-night,38.93,6,2,1,0.0
2017-02-06,11341.53,168.0,0,39.25,0.73,0.0,05:01AM,0.0,none,1018.11,clear-night,39.25,0,2,0,67.50910714285715
2017-02-07,13435.24,180.0,0,35.39,0.93,0.0702,12:00PM,0.0,rain,1006.73,cloudy,38.24,1,2,0,74.64022222222222
2017-02-08,14382.570000000003,185.0,0,47.33,0.58,0.0138,04:00AM,0.0,rain,1006.23,partly-cloudy-night,47.33,2,2,0,77.74362162162164
2017-02-09,13655.02,196.0,0,9.57,0.54,0.0076,06:00AM,0.0,snow,1012.11,partly-cloudy-night,20.41,3,2,0,69.66846938775511
2017-02-10,15970.63,184.0,0,23.59,0.57,0.0077,03:00PM,0.0,snow,1021.9,cloudy,28.88,4,2,0,86.79690217391304
2017-02-11,16634.659999999996,223.0,0,39.76,0.66,0.0121,01:00PM,0.0,rain,1016.81,partly-cloudy-night,39.76,5,2,0,74.59488789237666
2017-02-12,13399.8,199.0,0,34.36,0.94,0.0195,01:00PM,0.45,rain,1005.38,rain,34.36,6,2,0,67.33567839195979
2017-02-13,14480.929999999997,193.0,0,25.05,0.59,0.0062,12:00PM,0.0,snow,1014.1,clear-night,32.16,0,2,0,75.03072538860101
2017-02-14,14081.16,194.0,0,36.42,0.67,0.0054,03:00PM,0.0,rain,1008.57,clear-night,36.42,1,2,0,72.58329896907216
2017-02-15,15359.01,200.0,0,32.07,0.75,0.0032,07:00PM,0.21,rain,995.81,cloudy,37.31,2,2,0,76.79505
2017-02-16,15015.679999999997,199.0,0,22.95,0.54,0.0,05:01AM,0.0,none,1007.12,partly-cloudy-night,30.5,3,2,0,75.45567839195978
2017-02-17,16412.299999999996,212.0,0,37.6,0.46,0.0,05:01AM,0.0,none,1011.79,partly-cloudy-night,37.6,4,2,0,77.41650943396225
2017-02-18,15832.199999999995,213.0,0,54.5,0.49,0.0,05:01AM,0.0,none,1004.57,clear-night,54.5,5,2,0,74.32957746478871
2017-02-19,15567.31,220.0,0,53.12,0.48,0.0,05:01AM,0.0,none,1012.47,clear-night,53.12,6,2,0,70.7605
2017-02-20,12690.499999999998,184.0,0,40.55,0.32,0.0,05:01AM,0.0,none,1026.3,clear-night,43.33,0,2,0,68.97010869565216
2017-02-21,13479.98,189.0,0,41.29,0.72,0.0,05:01AM,0.0,none,1022.55,partly-cloudy-night,41.29,1,2,0,71.3226455026455
2017-02-22,12884.12,176.0,0,48.58,0.76,0.0,05:01AM,0.0,none,1012.73,partly-cloudy-night,48.58,2,2,0,73.20522727272727
2017-02-23,13450.75,185.0,0,55.87,0.79,0.0,05:01AM,0.0,none,1011.26,partly-cloudy-night,55.87,3,2,0,72.70675675675676
2017-02-24,14834.67,219.0,0,59.91,0.8,0.0,05:01AM,0.0,none,1011.09,clear-night,59.91,4,2,0,67.73821917808219
2017-02-25,16599.519999999997,249.0,0,50.34,0.88,0.1655,08:00PM,1.0,rain,1001.71,rain,50.34,5,2,0,66.66473895582328
2017-02-26,13563.85,211.0,0,34.3,0.47,0.0,05:01AM,0.0,none,1022.66,partly-cloudy-night,37.29,6,2,0,64.28364928909953
2017-02-27,13716.86,171.0,0,48.02,0.54,0.0,05:01AM,0.0,none,1029.28,partly-cloudy-night,48.02,0,2,0,80.21555555555555
2017-02-28,15136.089999999998,159.0,0,51.66,0.9,0.0,05:01AM,0.0,none,1020.37,cloudy,51.66,1,2,0,95.19553459119496
2017-03-01,13173.48,186.0,0,64.96,0.61,0.08,12:00PM,0.0,rain,997.46,clear-night,64.96,2,3,0,70.82516129032258
2017-03-02,14391.19,185.0,0,35.18,0.33,0.0011,02:00AM,0.0,rain,1016.66,clear-night,40.01,3,3,0,77.79021621621622
2017-03-03,14819.79,190.0,0,22.71,0.55,0.0,05:01AM,0.0,none,1027.28,partly-cloudy-night,30.19,4,3,0,77.9988947368421
2017-03-04,18980.78,237.0,0,12.58,0.31,0.0,05:01AM,0.0,none,1034.92,clear-night,21.85,5,3,0,80.08767932489451
2017-03-05,14517.5,225.0,0,30.21,0.27,0.0,05:01AM,0.0,none,1034.09,clear-night,30.21,6,3,0,64.52222222222223
2017-03-06,13041.74,165.0,0,39.35,0.55,0.0,05:01AM,0.0,none,1030.81,cloudy,39.35,0,3,0,79.04084848484848
2017-03-07,13784.06,181.0,0,48.35,0.87,0.0316,11:00AM,0.0,rain,1019.38,cloudy,48.35,1,3,0,76.15502762430938
2017-03-08,14269.45,191.0,0,54.3,0.35,0.0156,07:00AM,0.0,rain,1012.3,clear-night,54.3,2,3,0,74.70916230366493
2017-03-09,14575.669999999998,197.0,0,51.73,0.33,0.0,05:01AM,0.0,none,1015.2,partly-cloudy-night,51.73,3,3,0,73.98817258883248
2017-03-10,14885.909999999998,208.0,0,23.41,0.47,0.0232,04:00PM,0.0,snow,1013.02,partly-cloudy-night,30.81,4,3,0,71.566875
2017-03-11,16960.54,213.0,0,16.61,0.5,0.0,05:01AM,0.0,none,1023.08,partly-cloudy-night,24.74,5,3,0,79.62694835680752
2017-03-12,14304.03,195.0,0,20.69,0.37,0.0,05:01AM,0.0,none,1027.45,clear-night,27.31,6,3,0,73.354
2017-03-13,13130.57,177.0,0,27.24,0.53,0.0004,03:00PM,0.0,none,1027.95,partly-cloudy-night,30.87,0,3,0,74.18401129943503
2017-03-14,0.0,0.0,0,21.86,0.8,0.023,01:00PM,0.0,snow,994.4,cloudy,29.63,1,3,1,0.0
2017-03-15,13096.54,176.0,0,16.72,0.56,0.0,05:01AM,0.0,none,1007.59,cloudy,25.75,2,3,0,74.4121590909091
2017-03-16,14506.04,191.0,0,32.8,0.37,0.022000000000000002,03:00PM,0.0,rain,1016.14,clear-night,36.76,3,3,0,75.94785340314137
2017-03-17,18070.45,224.0,0,40.27,0.4,0.0086,02:00PM,0.0,rain,1022.56,clear-night,40.27,4,3,0,80.67165178571429
2017-03-18,17417.11,224.0,0,30.24,0.89,0.011000000000000001,06:00PM,0.78,sleet,1021.43,sleet,34.81,5,3,0,77.75495535714286
2017-03-19,14875.57,202.0,0,42.53,0.39,0.0004,11:00AM,0.0,none,1020.72,clear-night,42.53,6,3,0,73.64143564356435
2017-03-20,13641.76,193.0,0,47.51,0.35,0.0,05:01AM,0.0,none,1015.34,partly-cloudy-night,47.51,0,3,0,70.68269430051814
2017-03-21,13840.11,177.0,0,52.58,0.45,0.0,05:01AM,0.0,none,1010.79,partly-cloudy-night,52.58,1,3,0,78.19271186440679
2017-03-22,13219.24,183.0,0,20.47,0.28,0.0,05:01AM,0.0,none,1027.34,clear-night,28.75,2,3,0,72.23628415300546
2017-03-23,10424.55,177.0,0,38.2,0.28,0.0,05:01AM,0.0,none,1033.34,clear-night,38.2,3,3,0,58.8957627118644
2017-03-24,14918.99,198.0,0,51.48,0.57,0.0009,02:00PM,0.0,none,1019.9,partly-cloudy-night,51.48,4,3,0,75.34843434343435
2017-03-25,18004.2,236.0,0,42.09,0.83,0.0027,08:00PM,0.28,rain,1026.79,cloudy,44.51,5,3,0,76.28898305084746
2017-03-26,15594.25,223.0,0,37.07,0.86,0.0088,04:00AM,0.0,rain,1028.22,cloudy,39.89,6,3,0,69.92937219730942
2017-03-27,14012.569999999998,177.0,0,48.89,0.87,0.0767,10:00AM,0.0,rain,1015.43,partly-cloudy-night,48.89,0,3,0,79.16706214689265
2017-03-28,13064.82,197.0,0,40.74,0.94,0.0731,12:00PM,1.0,rain,1012.8,rain,42.24,1,3,0,66.31888324873097
2017-03-29,13911.06,207.0,0,50.07,0.41,0.0049,12:00AM,0.0,rain,1020.63,clear-night,50.07,2,3,0,67.20318840579709
2017-03-30,14750.53,185.0,0,42.95,0.59,0.0,12:00AM,0.0,none,1020.61,cloudy,44.38,3,3,0,79.7325945945946
2017-03-31,14243.56,200.0,0,33.67,0.92,0.1174,08:00PM,1.0,rain,1007.4,rain,39.57,4,3,0,71.2178
2017-04-01,18290.05,234.0,0,45.38,0.7,0.0241,12:00AM,0.0,rain,1015.28,cloudy,45.38,5,4,0,78.16260683760683
2017-04-02,14055.4,204.0,0,56.91,0.38,0.0,05:01AM,0.0,none,1017.29,clear-night,56.91,6,4,0,68.89901960784313
2017-04-03,14837.15,187.0,0,52.1,0.61,0.0009,12:00AM,0.0,none,1014.29,cloudy,52.1,0,4,0,79.34304812834225
2017-04-04,12947.14,207.0,0,48.61,0.9,0.3512,04:00AM,0.0,rain,1004.04,cloudy,48.61,1,4,0,62.54657004830918
2017-04-05,12610.13,179.0,1,49.4,0.78,0.0,05:01AM,0.0,none,1014.6,clear-night,49.91,2,4,0,70.44765363128491
2017-04-06,13564.94,200.0,0,47.31,0.95,0.2136,05:00PM,0.0,rain,989.66,partly-cloudy-night,49.11,3,4,0,67.8247
2017-04-07,15871.63,218.0,0,37.91,0.62,0.0011,01:00PM,0.0,rain,1000.67,cloudy,42.83,4,4,0,72.80564220183486
2017-04-08,16801.92,244.0,0,52.36,0.31,0.0,05:01AM,0.0,none,1012.33,clear-night,52.36,5,4,0,68.86032786885245
2017-04-09,13944.97,213.0,0,54.55,0.47,0.0,05:01AM,0.0,none,1020.11,clear-night,54.55,6,4,0,65.46934272300469
2017-04-10,17458.15,252.0,1,69.44,0.42,0.0,05:01AM,0.0,none,1018.69,clear-night,69.44,0,4,0,69.27837301587302
2017-04-11,15765.8,268.0,1,69.82,0.53,0.0,05:01AM,0.0,none,1017.98,clear-night,69.82,1,4,0,58.8276119402985
2017-04-12,19837.87,278.0,1,69.16,0.41,0.009000000000000001,01:00PM,0.0,rain,1021.02,clear-night,69.16,2,4,0,71.35924460431654
2017-04-13,19152.21,272.0,1,59.32,0.33,0.0,05:01AM,0.0,none,1026.83,partly-cloudy-night,59.32,3,4,0,70.41253676470588
2017-04-14,20412.7,289.0,1,55.01,0.46,0.0,05:01AM,0.0,none,1027.68,clear-night,55.01,4,4,0,70.63217993079586
2017-04-15,21810.18,308.0,1,59.25,0.76,0.0,05:01AM,0.0,none,1021.19,cloudy,59.25,5,4,0,70.81227272727273
2017-04-16,17583.989999999998,318.0,1,79.93,0.4,0.0008,06:00PM,0.0,none,1008.37,clear-night,79.93,6,4,0,55.295566037735846
2017-04-17,15066.579999999998,226.0,1,65.29,0.28,0.0,05:01AM,0.0,none,1017.67,clear-night,65.29,0,4,0,66.6662831858407
2017-04-18,13545.609999999995,199.0,1,51.19,0.62,0.0,05:01AM,0.0,none,1030.86,clear-night,51.19,1,4,0,68.06839195979897
2017-04-19,12013.75,178.0,0,46.94,0.8,0.003,10:00PM,0.0,rain,1026.09,cloudy,48.42,2,4,0,67.49297752808988
2017-04-20,14418.24,217.0,1,58.16,0.77,0.0333,08:00AM,0.0,rain,1017.31,cloudy,58.16,3,4,0,66.44350230414746
2017-04-21,16031.95,205.0,1,51.39,0.9,0.0567,02:00AM,0.0,rain,1012.44,cloudy,51.39,4,4,0,78.20463414634146
2017-04-22,17513.949999999993,237.0,0,53.66,0.78,0.0127,04:00PM,0.0,rain,1014.56,cloudy,53.66,5,4,0,73.89852320675102
2017-04-23,17684.269999999997,252.0,1,53.43,0.66,0.0,05:01AM,0.0,none,1019.2,partly-cloudy-night,53.43,6,4,0,70.17567460317458
2017-04-24,14321.38,213.0,0,54.8,0.67,0.0,05:01AM,0.0,none,1020.15,cloudy,54.8,0,4,0,67.23652582159625
2017-04-25,15762.3,184.0,0,53.17,0.94,0.1495,10:00PM,1.0,rain,1012.04,rain,53.17,1,4,0,85.66467391304347
2017-04-26,14203.219999999998,165.0,1,59.91,0.91,0.0172,06:00AM,0.0,rain,1008.97,cloudy,59.91,2,4,0,86.0801212121212
2017-04-27,13968.95,240.0,1,60.1,0.91,0.0014,02:00AM,0.0,rain,1011.85,cloudy,60.1,3,4,0,58.20395833333334
2017-04-28,22179.55,309.0,1,76.77,0.36,0.0014,05:00AM,0.0,rain,1015.87,partly-cloudy-night,76.77,4,4,0,71.77847896440129
2017-04-29,23920.469999999994,324.0,1,78.18,0.53,0.0482,06:00AM,0.0,rain,1016.07,partly-cloudy-night,78.18,5,4,0,73.82861111111109
2017-04-30,14023.2,215.0,1,53.36,0.65,0.0,05:01AM,0.0,none,1022.37,cloudy,53.36,6,4,0,65.22418604651163
2017-05-01,15385.12,220.0,1,68.92,0.74,0.0,05:01AM,0.0,none,1006.51,partly-cloudy-night,68.86,0,5,0,69.93236363636365
2017-05-02,18539.12,275.0,1,67.65,0.36,0.0074,07:00AM,0.0,rain,1005.05,partly-cloudy-night,67.65,1,5,0,67.41498181818181
2017-05-03,15489.27,226.0,1,58.52,0.38,0.0,05:01AM,0.0,none,1017.0,clear-night,58.52,2,5,0,68.53659292035398
2017-05-04,14832.34,219.0,1,53.13,0.64,0.0,05:01AM,0.0,none,1021.85,partly-cloudy-night,53.13,3,5,0,67.72757990867579
2017-05-05,15769.13,214.0,0,59.07,0.94,0.3874,02:00PM,0.0,rain,1001.05,cloudy,59.04,4,5,0,73.68752336448598
2017-05-06,18954.37,276.0,1,59.02,0.8,0.0238,03:00AM,0.0,rain,995.32,partly-cloudy-night,59.02,5,5,0,68.6752536231884
2017-05-07,14938.69,201.0,0,48.54,0.69,0.0011,05:00PM,0.0,rain,1006.95,cloudy,49.96,6,5,0,74.3218407960199
2017-05-08,14801.45,219.0,1,54.82,0.44,0.0,05:01AM,0.0,none,1012.29,partly-cloudy-night,54.82,0,5,0,67.5865296803653
2017-05-09,13469.84,189.0,1,54.57,0.57,0.0,05:01AM,0.0,none,1015.09,partly-cloudy-night,54.57,1,5,0,71.26899470899471
2017-05-10,16527.61,229.0,1,55.22,0.6,0.0,05:01AM,0.0,none,1016.43,partly-cloudy-night,55.22,2,5,0,72.17296943231442
2017-05-11,17848.78,230.0,1,54.93,0.6,0.0,05:01AM,0.0,none,1015.62,partly-cloudy-night,54.93,3,5,0,77.60339130434782
2017-05-12,18747.37,258.0,1,53.73,0.67,0.0,05:01AM,0.0,none,1017.01,partly-cloudy-night,53.73,4,5,0,72.66422480620155
2017-05-13,16634.99,223.0,0,42.53,0.93,0.1323,04:00PM,1.0,rain,1008.9,rain,45.88,5,5,0,74.5963677130045
2017-05-14,17343.57,269.0,1,60.33,0.6,0.0123,12:00AM,0.0,rain,1001.45,partly-cloudy-day,60.33,6,5,0,64.47423791821561
2017-05-15,19517.050000000007,240.0,1,64.89,0.47,0.0,05:01AM,0.0,none,1010.28,partly-cloudy-day,64.89,0,5,0,81.32104166666669
2017-05-16,20302.869999999995,187.0,1,73.39,0.41,0.0,05:01AM,0.0,none,1014.35,partly-cloudy-day,73.39,1,5,0,108.57149732620319
2017-05-17,16779.5,278.0,1,84.17,0.5,0.0,05:01AM,0.0,none,1012.83,clear-day,83.22,2,5,0,60.35791366906475
2017-05-18,18928.199999999993,281.0,1,86.54,0.48,0.0,05:01AM,0.0,none,1010.35,clear-day,85.49,3,5,0,67.36014234875442
2017-05-19,20266.91,305.0,1,85.17,0.46,0.0004,05:00PM,0.0,none,1011.43,partly-cloudy-day,84.77,4,5,0,66.44888524590164
2017-05-20,23298.469999999994,334.0,1,59.22,0.59,0.0015,08:00AM,0.0,rain,1026.16,partly-cloudy-day,59.22,5,5,0,69.75589820359279
2017-05-21,18246.0,286.0,1,58.49,0.52,0.0,05:01AM,0.0,none,1025.46,partly-cloudy-day,58.49,6,5,0,63.7972027972028
2017-05-22,14307.2,191.0,0,60.35,0.95,0.0779,04:00PM,0.26,rain,1014.75,cloudy,60.15,0,5,0,74.90680628272251
2017-05-23,17136.03,254.0,1,64.19,0.64,0.0,05:01AM,0.0,none,1010.11,partly-cloudy-day,64.19,1,5,0,67.46468503937007
2017-05-24,17580.299999999996,262.0,1,62.27,0.68,0.0091,07:00AM,0.0,rain,1008.92,partly-cloudy-day,62.27,2,5,0,67.1003816793893
2017-05-25,15073.34,184.0,0,58.07,0.95,0.0742,12:00AM,0.42,rain,999.74,rain,58.07,3,5,0,81.92032608695652
2017-05-26,21286.48,313.0,1,70.62,0.61,0.0952,01:00AM,0.0,rain,1005.6,partly-cloudy-day,70.62,4,5,0,68.00792332268371
2017-05-27,21122.05,328.0,1,67.49,0.71,0.0,05:01AM,0.0,none,1011.87,cloudy,67.49,5,5,0,64.39649390243902
2017-05-28,21584.69,306.0,1,63.03,0.67,0.0002,12:00AM,0.0,none,1013.93,partly-cloudy-day,63.03,6,5,0,70.53820261437907
2017-05-29,14086.2,206.0,1,56.9,0.87,0.0262,06:00AM,0.0,rain,1018.2,cloudy,56.9,0,5,0,68.37961165048544
2017-05-30,13965.62,198.0,1,57.94,0.9,0.0033,03:00PM,0.0,rain,1019.84,cloudy,57.94,1,5,0,70.53343434343435
2017-05-31,17932.979999999996,263.0,1,69.79,0.74,0.0083,07:00AM,0.0,rain,1013.06,clear-day,69.67,2,5,0,68.18623574144485
2017-06-01,17090.9,269.0,1,74.15,0.4,0.0004,12:00AM,0.0,none,1012.11,clear-day,74.15,3,6,0,63.53494423791822
2017-06-02,22712.79,219.0,1,70.46,0.37,0.0,05:01AM,0.0,none,1012.81,clear-day,70.46,4,6,0,103.7113698630137
2017-06-03,24031.63,334.0,1,71.21,0.36,0.0062,09:00AM,0.0,rain,1014.31,clear-day,71.21,5,6,0,71.95098802395209
2017-06-04,14567.500000000002,210.0,0,62.28,0.82,0.0082,04:00PM,0.0,rain,1011.74,cloudy,62.28,6,6,0,69.36904761904763
2017-06-05,14268.04,207.0,1,62.72,0.91,0.022000000000000002,04:00AM,0.0,rain,1007.21,cloudy,62.48,0,6,0,68.92772946859904
2017-06-06,15728.74,194.0,0,55.04,0.86,0.0138,09:00AM,0.0,rain,1011.57,cloudy,55.04,1,6,0,81.0759793814433
2017-06-07,19252.97,268.0,1,64.98,0.64,0.0,05:01AM,0.0,none,1016.05,clear-day,64.98,2,6,0,71.83944029850747
2017-06-08,16688.07,225.0,1,61.72,0.58,0.0,05:01AM,0.0,none,1011.24,partly-cloudy-day,61.72,3,6,0,74.1692
2017-06-09,22651.02,314.0,1,77.85,0.4,0.0,05:01AM,0.0,none,1008.72,partly-cloudy-day,77.85,4,6,0,72.13700636942676
2017-06-10,22254.239999999994,326.0,1,81.0,0.5,0.0,05:01AM,0.0,none,1015.02,partly-cloudy-day,80.26,5,6,0,68.26453987730059
2017-06-11,18248.209999999995,297.0,1,87.89,0.46,0.0,05:01AM,0.0,none,1015.46,clear-day,86.87,6,6,0,61.4417845117845
2017-06-12,17578.510000000002,270.0,1,89.33,0.45,0.0,05:01AM,0.0,none,1013.37,clear-day,87.91,0,6,0,65.1055925925926
2017-06-13,15456.31,247.0,1,91.88,0.49,0.0,05:01AM,0.0,none,1010.01,partly-cloudy-day,88.79,1,6,0,62.576153846153844
2017-06-14,18480.99,259.0,1,73.8,0.49,0.0162,08:00AM,0.0,rain,1015.21,clear-day,73.8,2,6,0,71.35517374517376
2017-06-15,20487.230000000003,277.0,1,67.95,0.63,0.0,05:01AM,0.0,none,1016.7,partly-cloudy-day,67.95,3,6,0,73.96111913357402
2017-06-16,20674.78,297.0,1,66.59,0.91,0.0128,07:00PM,0.11,rain,1013.68,cloudy,66.01,4,6,0,69.61205387205386
2017-06-17,21756.1,320.0,1,71.64,0.92,0.1281,02:00PM,0.23,rain,1013.2,cloudy,70.55,5,6,0,67.98781249999999
2017-06-18,18356.879999999994,296.0,1,83.78,0.76,0.0,05:01AM,0.0,none,1008.79,partly-cloudy-day,80.02,6,6,0,62.016486486486464
2017-06-19,12991.77,172.0,0,71.78,0.93,0.1986,07:00PM,1.0,rain,1010.87,rain,70.63,0,6,0,75.5335465116279
2017-06-20,18275.86,187.0,1,80.55,0.43,0.0097,02:00AM,0.0,rain,1013.56,partly-cloudy-day,80.53,1,6,0,97.73187165775401
2017-06-21,18679.24,282.0,1,77.79,0.56,0.0006,06:00PM,0.0,none,1011.64,partly-cloudy-day,77.69,2,6,0,66.23843971631206
2017-06-22,20171.36,198.0,1,81.85,0.61,0.0,05:01AM,0.0,none,1012.55,partly-cloudy-day,79.93,3,6,0,101.87555555555556
2017-06-23,16353.36,222.0,1,83.86,0.79,0.0055,09:00PM,0.34,rain,1003.61,rain,79.87,4,6,0,73.66378378378378
2017-06-24,23374.39,325.0,1,82.15,0.45,0.32,08:00AM,0.0,rain,1009.86,partly-cloudy-day,82.02,5,6,0,71.9212
2017-06-25,18404.039999999994,288.0,1,77.35,0.56,0.0002,03:00PM,0.0,none,1013.36,partly-cloudy-day,77.31,6,6,0,63.90291666666664
2017-06-26,17695.88,260.0,1,74.33,0.49,0.0,05:01AM,0.0,none,1015.01,clear-day,74.33,0,6,0,68.06107692307693
2017-06-27,16514.8,274.0,1,72.0,0.51,0.0404,06:00AM,0.0,rain,1014.19,partly-cloudy-day,72.0,1,6,0,60.27299270072992
2017-06-28,20258.38,259.0,1,75.06,0.47,0.0,05:01AM,0.0,none,1018.69,partly-cloudy-day,75.06,2,6,0,78.2176833976834
2017-06-29,18345.13,274.0,1,77.57,0.67,0.0,05:01AM,0.0,none,1017.06,partly-cloudy-day,77.02,3,6,0,66.9530291970803
2017-06-30,20441.16,284.0,1,85.59,0.64,0.0003,11:00PM,0.0,none,1013.47,partly-cloudy-day,82.21,4,6,0,71.97591549295774
2017-07-01,21355.69,313.0,1,74.07,0.89,0.0566,08:00PM,0.89,rain,1012.18,rain,72.88,5,7,0,68.22904153354632
2017-07-02,22313.93,219.0,1,85.65,0.55,0.0,05:01AM,0.0,none,1014.02,partly-cloudy-day,83.62,6,7,0,101.89009132420091
2017-07-03,21828.739999999994,190.0,1,83.6,0.57,0.0027,12:00AM,0.0,rain,1014.79,partly-cloudy-day,81.73,0,7,0,114.88810526315787
2017-07-04,16763.649999999998,187.0,1,80.99,0.5,0.0027,12:00AM,0.0,rain,1018.06,partly-cloudy-day,80.25,1,7,0,89.64518716577538
2017-07-05,17305.169999999995,265.0,1,75.4,0.54,0.0,05:01AM,0.0,none,1022.03,clear-day,75.4,2,7,0,65.30252830188677
2017-07-06,16835.379999999994,246.0,1,73.42,0.67,0.0,05:01AM,0.0,none,1016.3,partly-cloudy-day,73.23,3,7,0,68.43650406504062
2017-07-07,18709.34,278.0,1,78.05,0.75,0.337,12:00PM,0.0,rain,1006.74,partly-cloudy-day,77.13,4,7,0,67.29978417266187
2017-07-08,23457.75,336.0,1,78.37,0.62,0.0133,12:00AM,0.0,rain,1008.59,partly-cloudy-day,77.96,5,7,0,69.81473214285714
